"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 11 21:57:18 GMT 2023","Tue Jul 11 21:57:18 GMT 2023","199","Surefire suite","Surefire test","com.restassured.exercise.StudentsTests","com.restassured.exercise.StudentsTests","testStudentValidate","testStudentValidate",""
"passed","Tue Jul 11 21:57:17 GMT 2023","Tue Jul 11 21:57:17 GMT 2023","240","Surefire suite","Surefire test","com.restassured.exercise.StudentsSkillsTests","com.restassured.exercise.StudentsSkillsTests","testValidatedAbilities","testValidatedAbilities",""
"passed","Tue Jul 11 21:57:16 GMT 2023","Tue Jul 11 21:57:17 GMT 2023","507","Surefire suite","Surefire test","com.restassured.exercise.StudentsSkillsTests","com.restassured.exercise.StudentsSkillsTests","testAddAbilityRepeated","testAddAbilityRepeated",""
"passed","Tue Jul 11 21:57:19 GMT 2023","Tue Jul 11 21:57:19 GMT 2023","56","Surefire suite","Surefire test","com.restassured.exercise.SkillsTests","com.restassured.exercise.SkillsTests","testDeleteSkill","testDeleteSkill",""
"passed","Tue Jul 11 21:57:19 GMT 2023","Tue Jul 11 21:57:20 GMT 2023","702","Surefire suite","Surefire test","com.restassured.exercise.StudentsCommentsTests","com.restassured.exercise.StudentsCommentsTests","testAddComments","testAddComments",""
"passed","Tue Jul 11 21:57:18 GMT 2023","Tue Jul 11 21:57:19 GMT 2023","75","Surefire suite","Surefire test","com.restassured.exercise.StudentsTests","com.restassured.exercise.StudentsTests","testValidateWithoutToken","testValidateWithoutToken",""
"passed","Tue Jul 11 21:57:18 GMT 2023","Tue Jul 11 21:57:18 GMT 2023","216","Surefire suite","Surefire test","com.restassured.exercise.StudentsTests","com.restassured.exercise.StudentsTests","testValidateCreatedStudent","testValidateCreatedStudent",""
"passed","Tue Jul 11 21:57:21 GMT 2023","Tue Jul 11 21:57:21 GMT 2023","290","Surefire suite","Surefire test","com.restassured.exercise.StudentsCommentsTests","com.restassured.exercise.StudentsCommentsTests","testValidatedComments","testValidatedComments",""
"passed","Tue Jul 11 21:57:20 GMT 2023","Tue Jul 11 21:57:21 GMT 2023","843","Surefire suite","Surefire test","com.restassured.exercise.StudentsCommentsTests","com.restassured.exercise.StudentsCommentsTests","testDeleteComments","testDeleteComments",""
"passed","Tue Jul 11 21:57:08 GMT 2023","Tue Jul 11 21:57:16 GMT 2023","8249","Surefire suite","Surefire test","com.restassured.exercise.StudentsSkillsTests","com.restassured.exercise.StudentsSkillsTests","testAddAbility","testAddAbility",""
"passed","Tue Jul 11 21:57:18 GMT 2023","Tue Jul 11 21:57:18 GMT 2023","218","Surefire suite","Surefire test","com.restassured.exercise.StudentsTests","com.restassured.exercise.StudentsTests","testUpdatedStudent","testUpdatedStudent",""
"passed","Tue Jul 11 21:57:19 GMT 2023","Tue Jul 11 21:57:19 GMT 2023","167","Surefire suite","Surefire test","com.restassured.exercise.RestAssureAuthTest","com.restassured.exercise.RestAssureAuthTest","test1","Valid Autentication Scenario with valid username and password.","Test Description: Login test with valid username and password."
"passed","Tue Jul 11 21:57:18 GMT 2023","Tue Jul 11 21:57:18 GMT 2023","208","Surefire suite","Surefire test","com.restassured.exercise.StudentsTests","com.restassured.exercise.StudentsTests","testValidateSpecialCharacters","testValidateSpecialCharacters",""
"passed","Tue Jul 11 21:57:17 GMT 2023","Tue Jul 11 21:57:17 GMT 2023","68","Surefire suite","Surefire test","com.restassured.exercise.StudentsSkillsTests","com.restassured.exercise.StudentsSkillsTests","testValidatedWithoutToken","testValidatedWithoutToken",""
"passed","Tue Jul 11 21:57:19 GMT 2023","Tue Jul 11 21:57:19 GMT 2023","96","Surefire suite","Surefire test","com.restassured.exercise.SkillsTests","com.restassured.exercise.SkillsTests","testSkillCode","testSkillCode",""
"passed","Tue Jul 11 21:57:19 GMT 2023","Tue Jul 11 21:57:19 GMT 2023","50","Surefire suite","Surefire test","com.restassured.exercise.SkillsTests","com.restassured.exercise.SkillsTests","testListSkillsNo","testListSkillsNo",""
"passed","Tue Jul 11 21:57:20 GMT 2023","Tue Jul 11 21:57:20 GMT 2023","556","Surefire suite","Surefire test","com.restassured.exercise.StudentsCommentsTests","com.restassured.exercise.StudentsCommentsTests","testAssociateComments","testAssociateComments",""
"passed","Tue Jul 11 21:57:19 GMT 2023","Tue Jul 11 21:57:19 GMT 2023","79","Surefire suite","Surefire test","com.restassured.exercise.SkillsTests","com.restassured.exercise.SkillsTests","testListSkills","testListSkills",""
"passed","Tue Jul 11 21:57:17 GMT 2023","Tue Jul 11 21:57:18 GMT 2023","705","Surefire suite","Surefire test","com.restassured.exercise.StudentsTests","com.restassured.exercise.StudentsTests","testStudentCreated","testStudentCreated",""
