"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 19 22:25:00 GMT 2023","Tue Sep 19 22:25:01 GMT 2023","305","Surefire suite","Surefire test","com.restassured.exercise.RestAssureAuthTest","com.restassured.exercise.RestAssureAuthTest","test1","Valid Autentication Scenario with valid username and password.","Test Description: Login test with valid username and password."
"passed","Tue Sep 19 22:25:02 GMT 2023","Tue Sep 19 22:25:02 GMT 2023","284","Surefire suite","Surefire test","com.restassured.exercise.StudentsTests","com.restassured.exercise.StudentsTests","testUpdatedStudent","testUpdatedStudent",""
"passed","Tue Sep 19 22:25:00 GMT 2023","Tue Sep 19 22:25:00 GMT 2023","123","Surefire suite","Surefire test","com.restassured.exercise.SkillsTests","com.restassured.exercise.SkillsTests","testListSkillsNo","testListSkillsNo",""
"passed","Tue Sep 19 22:24:57 GMT 2023","Tue Sep 19 22:24:57 GMT 2023","334","Surefire suite","Surefire test","com.restassured.exercise.StudentsSkillsTests","com.restassured.exercise.StudentsSkillsTests","testValidatedAbilities","testValidatedAbilities",""
"passed","Tue Sep 19 22:25:00 GMT 2023","Tue Sep 19 22:25:00 GMT 2023","150","Surefire suite","Surefire test","com.restassured.exercise.SkillsTests","com.restassured.exercise.SkillsTests","testSkillCode","testSkillCode",""
"passed","Tue Sep 19 22:25:03 GMT 2023","Tue Sep 19 22:25:03 GMT 2023","120","Surefire suite","Surefire test","com.restassured.exercise.StudentsTests","com.restassured.exercise.StudentsTests","testValidateWithoutToken","testValidateWithoutToken",""
"passed","Tue Sep 19 22:25:00 GMT 2023","Tue Sep 19 22:25:00 GMT 2023","191","Surefire suite","Surefire test","com.restassured.exercise.SkillsTests","com.restassured.exercise.SkillsTests","testListSkills","testListSkills",""
"passed","Tue Sep 19 22:24:56 GMT 2023","Tue Sep 19 22:24:57 GMT 2023","392","Surefire suite","Surefire test","com.restassured.exercise.StudentsSkillsTests","com.restassured.exercise.StudentsSkillsTests","testAddAbilityRepeated","testAddAbilityRepeated",""
"passed","Tue Sep 19 22:24:57 GMT 2023","Tue Sep 19 22:24:57 GMT 2023","126","Surefire suite","Surefire test","com.restassured.exercise.StudentsSkillsTests","com.restassured.exercise.StudentsSkillsTests","testValidatedWithoutToken","testValidatedWithoutToken",""
"passed","Tue Sep 19 22:24:48 GMT 2023","Tue Sep 19 22:24:56 GMT 2023","7731","Surefire suite","Surefire test","com.restassured.exercise.StudentsSkillsTests","com.restassured.exercise.StudentsSkillsTests","testAddAbility","testAddAbility",""
"passed","Tue Sep 19 22:25:02 GMT 2023","Tue Sep 19 22:25:02 GMT 2023","284","Surefire suite","Surefire test","com.restassured.exercise.StudentsTests","com.restassured.exercise.StudentsTests","testStudentValidate","testStudentValidate",""
"passed","Tue Sep 19 22:25:01 GMT 2023","Tue Sep 19 22:25:02 GMT 2023","976","Surefire suite","Surefire test","com.restassured.exercise.StudentsTests","com.restassured.exercise.StudentsTests","testStudentCreated","testStudentCreated",""
"passed","Tue Sep 19 22:25:00 GMT 2023","Tue Sep 19 22:25:00 GMT 2023","134","Surefire suite","Surefire test","com.restassured.exercise.SkillsTests","com.restassured.exercise.SkillsTests","testDeleteSkill","testDeleteSkill",""
"passed","Tue Sep 19 22:24:59 GMT 2023","Tue Sep 19 22:25:00 GMT 2023","284","Surefire suite","Surefire test","com.restassured.exercise.StudentsCommentsTests","com.restassured.exercise.StudentsCommentsTests","testValidatedComments","testValidatedComments",""
"passed","Tue Sep 19 22:24:58 GMT 2023","Tue Sep 19 22:24:59 GMT 2023","921","Surefire suite","Surefire test","com.restassured.exercise.StudentsCommentsTests","com.restassured.exercise.StudentsCommentsTests","testDeleteComments","testDeleteComments",""
"passed","Tue Sep 19 22:24:58 GMT 2023","Tue Sep 19 22:24:58 GMT 2023","750","Surefire suite","Surefire test","com.restassured.exercise.StudentsCommentsTests","com.restassured.exercise.StudentsCommentsTests","testAssociateComments","testAssociateComments",""
"passed","Tue Sep 19 22:25:03 GMT 2023","Tue Sep 19 22:25:03 GMT 2023","333","Surefire suite","Surefire test","com.restassured.exercise.StudentsTests","com.restassured.exercise.StudentsTests","testValidateSpecialCharacters","testValidateSpecialCharacters",""
"passed","Tue Sep 19 22:25:02 GMT 2023","Tue Sep 19 22:25:03 GMT 2023","299","Surefire suite","Surefire test","com.restassured.exercise.StudentsTests","com.restassured.exercise.StudentsTests","testValidateCreatedStudent","testValidateCreatedStudent",""
"passed","Tue Sep 19 22:24:57 GMT 2023","Tue Sep 19 22:24:58 GMT 2023","695","Surefire suite","Surefire test","com.restassured.exercise.StudentsCommentsTests","com.restassured.exercise.StudentsCommentsTests","testAddComments","testAddComments",""
