"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 27 23:05:17 GMT 2023","Thu Jul 27 23:05:17 GMT 2023","52","Surefire suite","Surefire test","com.restassured.exercise.StudentsTests","com.restassured.exercise.StudentsTests","testValidateWithoutToken","testValidateWithoutToken",""
"passed","Thu Jul 27 23:05:17 GMT 2023","Thu Jul 27 23:05:17 GMT 2023","101","Surefire suite","Surefire test","com.restassured.exercise.SkillsTests","com.restassured.exercise.SkillsTests","testListSkills","testListSkills",""
"passed","Thu Jul 27 23:05:14 GMT 2023","Thu Jul 27 23:05:14 GMT 2023","411","Surefire suite","Surefire test","com.restassured.exercise.StudentsSkillsTests","com.restassured.exercise.StudentsSkillsTests","testAddAbilityRepeated","testAddAbilityRepeated",""
"passed","Thu Jul 27 23:05:17 GMT 2023","Thu Jul 27 23:05:17 GMT 2023","146","Surefire suite","Surefire test","com.restassured.exercise.RestAssureAuthTest","com.restassured.exercise.RestAssureAuthTest","test1","Valid Autentication Scenario with valid username and password.","Test Description: Login test with valid username and password."
"passed","Thu Jul 27 23:05:18 GMT 2023","Thu Jul 27 23:05:19 GMT 2023","674","Surefire suite","Surefire test","com.restassured.exercise.StudentsCommentsTests","com.restassured.exercise.StudentsCommentsTests","testDeleteComments","testDeleteComments",""
"passed","Thu Jul 27 23:05:15 GMT 2023","Thu Jul 27 23:05:16 GMT 2023","832","Surefire suite","Surefire test","com.restassured.exercise.StudentsTests","com.restassured.exercise.StudentsTests","testStudentCreated","testStudentCreated",""
"passed","Thu Jul 27 23:05:17 GMT 2023","Thu Jul 27 23:05:17 GMT 2023","41","Surefire suite","Surefire test","com.restassured.exercise.SkillsTests","com.restassured.exercise.SkillsTests","testListSkillsNo","testListSkillsNo",""
"passed","Thu Jul 27 23:05:14 GMT 2023","Thu Jul 27 23:05:15 GMT 2023","592","Surefire suite","Surefire test","com.restassured.exercise.StudentsSkillsTests","com.restassured.exercise.StudentsSkillsTests","testValidatedAbilities","testValidatedAbilities",""
"passed","Thu Jul 27 23:05:15 GMT 2023","Thu Jul 27 23:05:15 GMT 2023","89","Surefire suite","Surefire test","com.restassured.exercise.StudentsSkillsTests","com.restassured.exercise.StudentsSkillsTests","testValidatedWithoutToken","testValidatedWithoutToken",""
"passed","Thu Jul 27 23:05:17 GMT 2023","Thu Jul 27 23:05:17 GMT 2023","101","Surefire suite","Surefire test","com.restassured.exercise.SkillsTests","com.restassured.exercise.SkillsTests","testSkillCode","testSkillCode",""
"passed","Thu Jul 27 23:05:18 GMT 2023","Thu Jul 27 23:05:18 GMT 2023","547","Surefire suite","Surefire test","com.restassured.exercise.StudentsCommentsTests","com.restassured.exercise.StudentsCommentsTests","testAddComments","testAddComments",""
"passed","Thu Jul 27 23:05:19 GMT 2023","Thu Jul 27 23:05:19 GMT 2023","196","Surefire suite","Surefire test","com.restassured.exercise.StudentsCommentsTests","com.restassured.exercise.StudentsCommentsTests","testValidatedComments","testValidatedComments",""
"passed","Thu Jul 27 23:05:17 GMT 2023","Thu Jul 27 23:05:17 GMT 2023","300","Surefire suite","Surefire test","com.restassured.exercise.StudentsTests","com.restassured.exercise.StudentsTests","testValidateSpecialCharacters","testValidateSpecialCharacters",""
"passed","Thu Jul 27 23:05:16 GMT 2023","Thu Jul 27 23:05:16 GMT 2023","297","Surefire suite","Surefire test","com.restassured.exercise.StudentsTests","com.restassured.exercise.StudentsTests","testUpdatedStudent","testUpdatedStudent",""
"passed","Thu Jul 27 23:05:09 GMT 2023","Thu Jul 27 23:05:14 GMT 2023","4922","Surefire suite","Surefire test","com.restassured.exercise.StudentsSkillsTests","com.restassured.exercise.StudentsSkillsTests","testAddAbility","testAddAbility",""
"passed","Thu Jul 27 23:05:17 GMT 2023","Thu Jul 27 23:05:17 GMT 2023","70","Surefire suite","Surefire test","com.restassured.exercise.SkillsTests","com.restassured.exercise.SkillsTests","testDeleteSkill","testDeleteSkill",""
"passed","Thu Jul 27 23:05:16 GMT 2023","Thu Jul 27 23:05:17 GMT 2023","340","Surefire suite","Surefire test","com.restassured.exercise.StudentsTests","com.restassured.exercise.StudentsTests","testValidateCreatedStudent","testValidateCreatedStudent",""
"passed","Thu Jul 27 23:05:18 GMT 2023","Thu Jul 27 23:05:18 GMT 2023","412","Surefire suite","Surefire test","com.restassured.exercise.StudentsCommentsTests","com.restassured.exercise.StudentsCommentsTests","testAssociateComments","testAssociateComments",""
"passed","Thu Jul 27 23:05:16 GMT 2023","Thu Jul 27 23:05:16 GMT 2023","229","Surefire suite","Surefire test","com.restassured.exercise.StudentsTests","com.restassured.exercise.StudentsTests","testStudentValidate","testStudentValidate",""
